[TAILING] Tailing last 1000 lines for [all] processes (change the value with --lines option)
/root/.pm2/pm2.log last 1000 lines:
PM2        | 2017-05-16 19:02:33: App name:weapp id:0 online
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 4650 still not killed, retrying...
PM2        | Process with pid 4650 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [4650], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 4670 still not killed, retrying...
PM2        | Process with pid 4670 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [4670], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | App [weapp] with id [0] and pid [4690], exited with code [0] via signal [SIGINT]
PM2        | Proc is not defined anymore or is being killed
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 4700 still not killed, retrying...
PM2        | Process with pid 4700 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [4700], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 4720 still not killed, retrying...
PM2        | Process with pid 4720 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [4720], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Process with pid 4740 still not killed, retrying...
PM2        | Process with pid 4740 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [4740], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Process with pid 4760 still not killed, retrying...
PM2        | Process with pid 4760 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [4760], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 4780 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | Process with pid 4780 still not killed, retrying...
PM2        | App [weapp] with id [0] and pid [4780], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Process with pid 4800 still not killed, retrying...
PM2        | Process with pid 4800 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [4800], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | App [weapp] with id [0] and pid [4827], exited with code [0] via signal [SIGINT]
PM2        | Proc is not defined anymore or is being killed
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | App [weapp] with id [0] and pid [4837], exited with code [0] via signal [SIGINT]
PM2        | Proc is not defined anymore or is being killed
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 4847 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [4847], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | App [weapp] with id [0] and pid [4867], exited with code [0] via signal [SIGINT]
PM2        | Proc is not defined anymore or is being killed
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Process with pid 4877 still not killed, retrying...
PM2        | Process with pid 4877 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [4877], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 4897 still not killed, retrying...
PM2        | Process with pid 4897 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [4897], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 4917 still not killed, retrying...
PM2        | Process with pid 4917 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [4917], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 4937 still not killed, retrying...
PM2        | Process with pid 4937 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [4937], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 4957 still not killed, retrying...
PM2        | Process with pid 4957 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [4957], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 4977 still not killed, retrying...
PM2        | Process with pid 4977 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [4977], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 4997 still not killed, retrying...
PM2        | Process with pid 4997 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [4997], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 5017 still not killed, retrying...
PM2        | Process with pid 5017 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [5017], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 5037 still not killed, retrying...
PM2        | Process with pid 5037 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [5037], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 5057 still not killed, retrying...
PM2        | Process with pid 5057 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [5057], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | App [weapp] with id [0] and pid [5077], exited with code [0] via signal [SIGINT]
PM2        | Proc is not defined anymore or is being killed
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 5087 still not killed, retrying...
PM2        | Process with pid 5087 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [5087], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | App [weapp] with id [0] and pid [5107], exited with code [0] via signal [SIGINT]
PM2        | Proc is not defined anymore or is being killed
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | App [weapp] with id [0] and pid [5117], exited with code [0] via signal [SIGINT]
PM2        | Proc is not defined anymore or is being killed
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 5127 still not killed, retrying...
PM2        | Process with pid 5127 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [5127], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 5147 still not killed, retrying...
PM2        | Process with pid 5147 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [5147], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 5167 still not killed, retrying...
PM2        | Process with pid 5167 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [5167], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 5187 still not killed, retrying...
PM2        | Process with pid 5187 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [5187], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 5215 still not killed, retrying...
PM2        | Process with pid 5215 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [5215], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 5243 still not killed, retrying...
PM2        | Process with pid 5243 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [5243], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 5264 still not killed, retrying...
PM2        | Process with pid 5264 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [5264], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
0|weapp    |   "tunnelSignatureKey": "e6aa6023ff0b180b05b9c2270fb7cf81",
0|weapp    |   "networkTimeout": 30000
0|weapp    | }
0|weapp    | ========================================
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | Process with pid 5284 still not killed, retrying...
PM2        | Process with pid 5284 still not killed, retrying...
0|weapp    | Express server listening on port: 5757
PM2        | App [weapp] with id [0] and pid [5284], exited with code [0] via signal [SIGINT]
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
PM2        | Change detected on path logstemp.txt for app weapp - restarting
PM2        | Stopping app:weapp id:0
PM2        | App [weapp] with id [0] and pid [5304], exited with code [0] via signal [SIGINT]
PM2        | Proc is not defined anymore or is being killed
PM2        | Starting execution sequence in -fork mode- for app name:weapp id:0
PM2        | App name:weapp id:0 online
0|weapp    | this is a linux server, so load the /etc/qcloud/sdk.config
0|weapp    | ========================================
0|weapp    | [当前 SDK 使用配置] => {
0|weapp    |   "serverHost": "70139330.qcloud.la",
0|weapp    |   "authServerUrl": "http://10.105.110.23/mina_auth/",
0|weapp    |   "tunnelServerUrl": "https://70139330.ws.qcloud.la",
